GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
" ""35031""","McKinley, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,23608,24080,24027,23335,24087,24947,25414,25615,26770,28100,31984,35211,34910
" ""35033""","Mora, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,210084,209585,187095,189523,214801,207261,187263,162787,171587,185871,205109,211548,215904
" ""35033""","Mora, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,4885,4743,4614,4594,4484,4451,4347,4319,4235,4224,4192,4203,4169
" ""35033""","Mora, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,43006,44188,40549,41254,47904,46565,43079,37691,40516,44004,48929,50333,51788
" ""35035""","Otero, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2027080,2099434,2103216,2029259,2066469,2111365,2173967,2197071,2293518,2369410,2638642,2877044,2880438
" ""35035""","Otero, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,64404,65650,66223,66321,65359,64792,65669,66097,66528,67489,67873,68538,68823
" ""35035""","Otero, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31474,31979,31760,30598,31617,32587,33105,33240,34474,35108,38876,41977,41853
" ""35037""","Quay, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,271756,278154,270009,278823,298699,292024,298137,301892,318207,324723,355387,383538,403461
" ""35037""","Quay, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,9079,9113,8928,8848,8688,8722,8715,8664,8624,8719,8712,8624,8546
" ""35037""","Quay, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,29932,30523,30243,31513,34381,33481,34210,34844,36898,37243,40793,44473,47211
" ""35039""","Rio Arriba, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1222027,1251646,1263525,1177341,1229595,1292821,1301705,1311578,1364333,1416566,1571221,1718903,1738099
" ""35039""","Rio Arriba, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,40330,40460,40586,40629,40465,40264,40303,40457,40400,40474,40269,40249,40048
" ""35039""","Rio Arriba, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,30301,30935,31132,28978,30387,32109,32298,32419,33771,34999,39018,42707,43400
" ""35041""","Roosevelt, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,625983,700421,689041,683457,745896,707240,713351,745367,733123,771011,840940,884346,939714
" ""35041""","Roosevelt, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,20040,20532,20508,20297,19998,19565,19651,19449,19345,19201,19157,19017,18934
" ""35041""","Roosevelt, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31237,34114,33599,33673,37299,36148,36301,38324,37897,40155,43897,46503,49631
" ""35043""","Sandoval, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,4538567,4790484,4956440,4976554,5144801,5372960,5652776,5816450,6059536,6549235,7135497,7860544,8157706
" ""35043""","Sandoval, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,132445,134387,135489,136460,137210,138750,140782,143071,145683,147352,149276,151439,153501
" ""35043""","Sandoval, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,34268,35647,36582,36469,37496,38724,40153,40654,41594,44446,47801,51906,53144
" ""35045""","San Juan, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,3993577,4233330,4304593,4165501,4376102,4392183,4245197,4309611,4442751,4470844,4739467,5200944,5236874
" ""35045""","San Juan, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,130161,129495,129365,128892,128335,127330,126832,125687,124131,122339,121368,120866,120418
" ""35045""","San Juan, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,30682,32691,33275,32318,34099,34494,33471,34288,35791,36545,39050,43031,43489
" ""35047""","San Miguel, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,844445,865807,881298,831405,888068,924153,918242,914775,958257,1004242,1106738,1207441,1224848
" ""35047""","San Miguel, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,29391,29349,29089,28818,28491,28211,27985,27721,27493,27316,27129,27167,26953
" ""35047""","San Miguel, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,28731,29500,30297,28850,31170,32759,32812,32999,34855,36764,40795,44445,45444
" ""35049""","Santa Fe, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,6310882,6667956,6959861,6924313,7516930,7635669,8076895,8212995,8725165,9352460,9783768,11335203,11635970
" ""35049""","Santa Fe, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,144596,146234,147424,148486,149108,149720,150708,151821,152563,153693,155041,155404,155664
" ""35049""","Santa Fe, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,43645,45598,47210,46633,50413,51000,53593,54097,57191,60852,63104,72940,74751
" ""35051""","Sierra, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,362002,364292,368068,351867,380933,394289,396588,405229,421257,444808,519831,562722,556205
" ""35051""","Sierra, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,12060,12115,12013,11749,11557,11597,11537,11568,11497,11482,11563,11498,11436
" ""35051""","Sierra, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,30017,30070,30639,29949,32961,33999,34375,35030,36641,38740,44956,48941,48636
" ""35053""","Socorro, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,505287,514270,521789,510717,537085,550467,551874,550880,562509,586865,647132,695681,696763
" ""35053""","Socorro, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,17792,17781,17479,17517,17267,17163,17006,16845,16671,16638,16558,16303,16115
" ""35053""","Socorro, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,28400,28922,29852,29156,31105,32073,32452,32703,33742,35273,39083,42672,43237
" ""35055""","Taos, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,957333,1004491,1044441,1013239,1096905,1143187,1162756,1188026,1238071,1281883,1419851,1608375,1617742
" ""35055""","Taos, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,32940,33114,33159,33530,33713,33724,34026,34088,34160,34385,34459,34700,34580
" ""35055""","Taos, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,29063,30334,31498,30219,32537,33898,34173,34852,36243,37280,41204,46351,46783
" ""35057""","Torrance, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,412545,428520,425883,413428,448883,460676,460748,466216,490822,518711,593366,648012,667837
" ""35057""","Torrance, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,16388,16391,16053,15681,15480,15368,15202,15204,15133,15053,15054,15318,15454
" ""35057""","Torrance, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,25174,26144,26530,26365,28998,29976,30308,30664,32434,34459,39416,42304,43215
" ""35059""","Union, NM",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,103830,133053,136973,152824,160899,141830,148519,142550,141434,142621,164610,172166,172208
" ""35059""","Union, NM",6,CAINC1,2,...,Population (persons) 1/,Number of persons,4542,4421,4418,4368,4277,4196,4192,4225,4134,4081,4072,4097,3980
" ""35059""","Union, NM",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,22860,30096,31003,34987,37620,33801,35429,33740,34212,34948,40425,42022,43268
" ""35061""","Valencia, NM*",6,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2173618,2245407,2203409,2178374,2278162,2360081,2447784,2486672,2601642,2727996,3028933,3350265,3433741
" ""35061""","Valencia, NM*",6,CAINC1,2,...,Population (persons) 1/,Number of persons,76776,76825,76532,76115,75393,75048,74906,75120,75478,75852,76369,77233,78080
" ""35061""","Valencia, NM*",6,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,28311,29228,28791,28620,30217,31448,32678,33103,34469,35965,39662,43379,43977
" ""36000""",New York,2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,943392743,995231357,1039791605,1051798103,1090000795,1137082289,1176654694,1255776700,1298669006,1343066325,1405028826,1508135064,1483802284
" ""36000""",New York,2,CAINC1,2,...,Population (persons) 1/,Number of persons,19419964,19600908,19757479,19892169,20002008,20088855,20150838,20190489,20222664,20222325,20108296,19857492,19677151
" ""36000""",New York,2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,48579,50775,52628,52875,54495,56603,58392,62196,64218,66415,69873,75948,75407
" ""36001""","Albany, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,14003474,14598320,15121745,15337648,16123733,16695928,16746709,17925152,18084599,19419693,21610081,23219393,23093599
" ""36001""","Albany, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,304352,305966,308196,310162,311828,313183,314561,315765,315604,314702,313987,316301,315811
" ""36001""","Albany, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,46011,47712,49065,49450,51707,53310,53238,56767,57302,61708,68825,73409,73125
" ""36003""","Allegany, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1382418,1418898,1439630,1425116,1488817,1614427,1630792,1857030,1861874,1923499,1976903,1978492,1928302
" ""36003""","Allegany, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,48995,48918,48415,48195,48031,47791,47582,47267,46962,46668,47320,46921,46694
" ""36003""","Allegany, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,28215,29006,29735,29570,30997,33781,34273,39288,39646,41217,41777,42166,41297
" ""36005""","Bronx, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,40334439,41280014,41287173,41886481,43420096,45367105,46570255,49421806,50975925,54581191,60256805,62556538,56151391
" ""36005""","Bronx, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,1388515,1404955,1425652,1442690,1458368,1474165,1485154,1488045,1486892,1478928,1461125,1421089,1379946
" ""36005""","Bronx, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,29049,29382,28960,29034,29773,30775,31357,33213,34284,36906,41240,44020,40691
" ""36007""","Broome, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,7102281,7265654,7394470,7369956,7401328,7653844,7710869,8128114,8292494,8623724,9390702,9965417,9624515
" ""36007""","Broome, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,200702,200503,200729,200889,201122,200678,200135,199675,199508,198862,198126,198703,197117
" ""36007""","Broome, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,35387,36237,36838,36687,36800,38140,38528,40707,41565,43365,47398,50152,48826
" ""36009""","Cattaraugus, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2657448,2658701,2698535,2686932,2755332,2824841,2816002,2966288,2980621,3116618,3432270,3558713,3483714
" ""36009""","Cattaraugus, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,80250,79966,79613,79374,79171,78526,78404,77999,77654,77241,76992,76650,76439
" ""36009""","Cattaraugus, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,33115,33248,33896,33852,34802,35973,35917,38030,38383,40349,44580,46428,45575
" ""36011""","Cayuga, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2643842,2759289,2858181,2896470,2946079,3000478,3023089,3166033,3211587,3384831,3751001,3925136,3878417
" ""36011""","Cayuga, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,79910,79728,79560,79162,78844,78396,77780,77592,77232,76574,76198,75791,74998
" ""36011""","Cayuga, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,33085,34609,35925,36589,37366,38273,38867,40804,41584,44203,49227,51789,51714
" ""36013""","Chautauqua, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,4228001,4403883,4512821,4563569,4659717,4773044,4780406,5029603,5041755,5228796,5694356,6014110,5832466
" ""36013""","Chautauqua, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,134767,134429,133691,133396,132450,131382,130251,129508,128743,128005,127578,126785,126027
" ""36013""","Chautauqua, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31373,32760,33756,34211,35181,36330,36701,38836,39161,40848,44634,47436,46279
" ""36015""","Chemung, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,3122248,3272918,3313337,3345388,3408518,3434299,3421413,3569951,3670532,3820604,4118178,4290383,4204007
" ""36015""","Chemung, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,88931,89095,89483,88686,87826,87489,86535,85793,85126,84622,83945,82830,81426
" ""36015""","Chemung, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,35109,36735,37028,37722,38810,39254,39538,41611,43119,45149,49058,51797,51630
" ""36017""","Chenango, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1576197,1653626,1731150,1761512,1706600,1665976,1690720,1799575,1882620,1997497,2225031,2329661,2289831
" ""36017""","Chenango, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,50415,50249,49991,49622,49510,49001,48568,48121,47817,47587,47067,46637,46458
" ""36017""","Chenango, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31264,32909,34629,35499,34470,33999,34811,37397,39371,41976,47274,49953,49288
" ""36019""","Clinton, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2911644,2948741,3021075,3063048,3111433,3268839,3282893,3434361,3453111,3569873,3872405,4074216,4026854
" ""36019""","Clinton, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,82100,81740,81738,81553,81505,80765,80526,80601,80684,80041,79761,79996,78753
" ""36019""","Clinton, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,35465,36075,36960,37559,38175,40473,40768,42609,42798,44601,48550,50930,51133
" ""36021""","Columbia, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,2652521,2743972,2859691,2871823,2991486,3068608,3122751,3248440,3265569,3514934,3948248,4241526,4240167
" ""36021""","Columbia, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,63088,62796,62925,62835,62844,62539,62082,61788,61524,61451,61403,62039,61286
" ""36021""","Columbia, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,42045,43697,45446,45704,47602,49067,50300,52574,53078,57199,64301,68369,69187
" ""36023""","Cortland, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1549746,1602525,1659727,1652200,1683593,1784414,1766687,1865075,1916097,1937506,2160913,2245760,2197810
" ""36023""","Cortland, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,49268,49332,48938,48782,48575,48086,47697,47541,47389,47042,46750,46489,46126
" ""36023""","Cortland, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,31455,32484,33915,33869,34660,37109,37040,39231,40433,41187,46223,48307,47648
" ""36025""","Delaware, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1465524,1489150,1537881,1565483,1610427,1608623,1608684,1700591,1731791,1844143,1986820,2111148,2053574
" ""36025""","Delaware, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,47897,47625,47288,46907,46696,46049,45580,45270,44860,44620,44221,44753,44740
" ""36025""","Delaware, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,30597,31268,32522,33374,34487,34933,35294,37566,38604,41330,44929,47173,45900
" ""36027""","Dutchess, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,12609990,13147098,13638136,13711383,13974373,14655650,15047811,15791217,16245178,17465676,18856816,20045956,20374217
" ""36027""","Dutchess, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,297792,298492,297651,297180,296309,295504,294717,295431,296006,296398,295398,298039,297545
" ""36027""","Dutchess, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,42345,44045,45819,46138,47161,49595,51059,53451,54881,58926,63835,67260,68474
" ""36029""","Erie, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,36109241,37514685,38770305,39080167,40092282,41787569,42605292,44705180,45947707,47834020,52485608,55256800,54594961
" ""36029""","Erie, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,920054,924378,928060,932663,937173,939654,941346,945365,949601,952102,952598,954350,950312
" ""36029""","Erie, NY",2,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,39247,40584,41776,41902,42780,44471,45260,47289,48386,50240,55097,57900,57450
" ""36031""","Essex, NY",2,CAINC1,1,...,Personal income (thousands of dollars) ,Thousands of dollars,1364422,1417530,1468900,1487520,1505904,1523720,1565591,1647191,1683473,1751470,1910934,2042421,1976814
" ""36031""","Essex, NY",2,CAINC1,2,...,Population (persons) 1/,Number of persons,39371,39340,38997,38771,38541,38226,37993,37865,37699,37421,37326,37292,36910
